,companyId,companyName,description,companyType,employeesCount,timestamp,ICP-conform
4839,29363260,De Koekfabriek,"Iedereen vindt het prettig ergens bij te horen. Onderdeel te zijn van iets. Gezien te worden. Maar er zijn genoeg mensen voor wie dit niet vanzelfsprekend is. De Koekfabriek is opgericht om juist deze mensen te voorzien van een plek in de maatschappij. Het werk bij de Koekfabriek is zinvol en uitdagend. De koek, een product om trots op te zijn!",Food Production,51-200 employees,2022-04-04T10:17:41.747Z,False
4840,3846995,Nijsen company,"Nijsen verwerkt als enige specialist in Nederland nevenproducten uit de levensmiddelenindustrie tot unieke Food-For-Feed grondstoffen waarmee ons voer het verschil maakt.

Jaarlijks vinden ruim 100.000 ton food-producten hun weg als hoogwaardig en goed benutbaar circulair varkens- of Kipstervoer naar de varkenshouder en Kipster. Mede door de specifieke eigenschappen, zoals: de goede benutbaarheid en uitgekiende samenstelling van de Food-For-Feed®-grondstoffen, kunnen varkenshouders hun rendement verhogen. Zij voeren efficiënter en kunnen de fosfaatuitstoot verlagen. 

Nijsen company en haar afnemers dragen daarmee bij aan de circulaire landbouw / kringlooplandbouw én een duurzamere varkens- en pluimveehouderij.",Food Production,51-200 employees,2022-04-04T10:17:41.747Z,False
4841,9482836,Foppen Seafood,"Foppen Seafood is een toonaangevende en snelgroeiende organisatie, gespecialiseerd in de ontwikkeling, productie- en verkoop van zalm. Deze zalm delicatessen staan zeer goed bekend door hun uitstekende kwaliteit. Verkoop vindt plaats aan grootwinkelbedrijven en cateringbedrijven in binnen- en buitenland.

-----------------------------------------------------------------------------------------------------------------------------------------
The origins of the modern Foppen Eel an Salmon family business dates back to the early twentieth century when eels were smoked in the traditional manner in and around the Harderwijk area. By way of innovation Foppen started to produce moderate amounts of smoked salmon at the end of the 1980’s and were surprised by the demands by customers response both for quantity and variety, which exceed Foppen expectations and opened the door to new and exciting opportunities. 
In 2006 Foppen started a new production line of grilled fish products, among which grilled salmon, tuna and shrimps.
Quality is a key factor underlying Foppens success. Modern factory design ensures complete separation of manufacturing processes. The whole production process is strictly monitored and complies to the high standard required by HACCP and IFS quality systems.
Having established a sound customer base and a reputation for a first class product Foppen views the future with confidence. 
Our on going development program coupled with valuable feedback ensures constant improvements in the development of manufacturing processes, quality systems and establishment on new and varied products to meet customer demand.
Foppen produces both generic brands and private labels for supermarket chains, wholesalers, catering services and the food industry both at home and abroad.",Food Production,201-500 employees,2022-04-04T10:17:41.747Z,False
4842,35543392,Vegan Masters,"Vegan Masters wil laten zien hoe lekker, gezond en bovendien gemakkelijk vegan eten kan zijn! Onze gerechten zijn 100% plantaardig en daardoor goed voor jou en goed voor de wereld. Je bestelt ze eenvoudig in onze webshop en we bezorgen jouw bestelling vijf dagen per week aan de deur in heel Nederland. Onze gerechten zijn kant-en-klaar en je hoeft ze alleen nog even op te warmen. Zo zet je binnen no-time een lekkere en gezonde maaltijd op tafel waar je zonder schuldgevoel van kan genieten!",Food Production,51-200 employees,2022-04-04T10:17:41.747Z,False
4843,29276985,Gebrs. Fuite,,Food Production,51-200 employees,2022-04-04T10:17:41.747Z,False
4844,1021724,C&D Foods (Netherlands) B.V.,"C&D Foods (Netherlands) was established in June 2010, when Irish based C&D Foods Group bought the Nestlé Purina pet food cannery in IJmuiden from Nestlé Nederland B.V. Today C&D Foods  in IJmuiden is a manufacturing site of private label canned pet food for the European market.",Food Production,51-200 employees,2022-04-04T10:17:41.747Z,False
4845,1939740,Oranje Furniture Care,"Oranje Furniture Care is a producer of high-quality care products and offers multi-year full-service programs for furniture. We are the full service partner for the furniture industry and furniture retail. We do this by supporting the retailer with various multi-year service concepts and contributing to higher customer satisfaction. We are active in the Netherlands, Belgium, France and Germany.",Furniture,51-200 employees,2022-04-04T10:17:41.747Z,False
4846,62208,Baarsma Wine Group,"Baarsma Wine Group Holding supplies wines in North Western Europe. The company, through its business units, engages in buying and bottling wines in bottles and bag in box, from the vineyard to the warehouse of the client. It provides online ordering facility. It focuses on supermarkets, horeca segment, and the specialist stores. The company has business units in the Netherlands, the United Kingdom, South Africa, Switzerland, Belgium and Germany. Baarsma Wine Group Holding was founded in 1977 and is headquartered in Huizen, the Netherlands.",Wine and Spirits,201-500 employees,2022-04-04T10:17:41.747Z,False
4847,1546324,Delarange Cosmetics BV,"Delarange Cosmetics is one of the leading Self-Care Medical Device and Cosmetic manufacturers in the Benelux. Focus on Self-Care Medical Devices, Skin Care, Sun Care, Lip Care and Hair Styling. 
Development of innovative, high quality brands and private label products. 

Certifications:
ISO 13485 Medical Devices
ISO 22716 
BRC Global Standard Consumer Goods, Issue 3, Grade A standard",Cosmetics,51-200 employees,2022-04-04T10:17:41.748Z,False
4848,2636045,JohnBeerens.com,"JohnBeerens.com is de beautywebshop voor al uw beauty artikelen zoals haar, huid, make-up producten en nog veel meer! JohnBeerens.com heeft meer dan 200 topmerken zoals CHI, Biosilk, TIGI, Payot en PUPA . Voor 20:00 besteld is de volgende werkdag al in huis!",Cosmetics,51-200 employees,2022-04-04T10:17:41.748Z,False
4849,10975574,Number 1 Catering,"Number 1 is in 1986 begonnen onder de naam Hotdog King en uitgegroeid tot één van de grootste en meest vooruitstrevende cateraars van Nederland. Wij zijn actief in de evenementencatering, beurscatering, stadioncatering, circuitcatering en partycatering. Wij onderscheiden ons door het bieden van kwalitatief en smaakvolle producten, een hoge capaciteit, unieke en creatieve uitstralingen, foodtrucks en concepten en last but not least, een zeer gedreven team! Op deze site overtuigen wij u er graag van, dat wanneer u op zoek bent naar een catering-partner die u verzekert van tevreden gasten, Number 1 de absolute nummer 1 is. Voor een oriënterend gesprek kunt u altijd vrijblijvend contact met ons opnemen.",Food & Beverages,51-200 employees,2022-04-04T10:17:41.748Z,False
4850,5304064,Fi&S B.V. - Food Ingredients & Specialties,"FI&S provides the food processing industry with food technological functionality by developing, producing and selling custom made blends and solving customers'​ problems. The technological functionalities FI&S has to offer include structure, texture, binding, coating, yield, improvement of shelf life, taste and color. By providing functionality to food processors, FI&S is able to make the products of its customers more valuable in terms of economy, customer experience, quantity, product quality, process quality, consistency, (food) safety, reliability and appearance.

FI&S operates a state-of-the-art product application laboratory with pilot scale equipment. The available individual equipment can be combined in different configurations in order to mimic virtually all processes in all segments of the food industry. Thanks to our application laboratory we can develop without disrupting our customers'​ day-to-day operations.

Our mission
We develop and transform ingredients into custom made blends that apply functionality, create value and advance industries. 


Our vision Mother Earth provides us with sophisticated, characteristic ingredients and our civilization has generated great technological progress. We need to learn from nature and the knowledge-based society and unlock their potential to create a brighter, more sustainable future.

FI&S: Making your products more valuable",Food Production,51-200 employees,2022-04-04T10:17:41.748Z,False
4851,1920154,Purple Pride,"Purple Pride has evolved since 1996 to become the largest aubergine brand in North-western Europe. Five modern growing locations yield a harvest of over twenty million kilos of aubergines a year. The Purple Pride Growers Association is a market leader in the Netherlands, with a cultivation surface area of 48 hectares, and represents over 40% of Dutch aubergine production.
 
Every single day our growers are dedicated to growing the best, and most delicious aubergines. We supply a wide range of special varieties, invest in sustainable cultivation methods and possess in-depth knowledge of the market. This means that for years we have been the ultimate aubergine partner for our retail, catering and trading customer.
 
It’s something we’re incredibly proud of!

Would you like further information about Purple Pride products and the innovative options which are available? Or would you simply like to brainstorm about an idea? Please feel free to contact us:

purplepride@growersunited.nl
 +31 (0)174 28 62 41

*Purple Pride is a brand of Growers United. This organization is responsible for sales and marketing of the product. ",Food Production,51-200 employees,2022-04-04T10:17:41.748Z,False
4852,13017356,Dr. Oetker Nederland BV,"Dr. Oetker is een merk dat bijna iedereen kent. Het brede assortiment producten is in veel Nederlandse keukens terug te vinden. Van de vriesvers pizza's tot zakjes basis bakingrediënten tot brownies mixen en kant-en-klare toetjes. Naast de producten in de supermarkt hebben wij ook een breed assortiment producten voor de professionele gebruikers. De Nederlandse merken Koopmans en Bakken.nl vallen ook onder Dr. Oetker.

Dr. Oetker is van oorsprong een Duits bedrijf. Meer dan honderd jaar geleden begon Dr. August Oetker met het verkopen van zakjes Backin bakpoeder. Al snel betrad hij de internationale markt. Bijna honderd jaar geleden begonnen we met de verkoop van pudding mixen en inmiddels bevinden we ons in de top 10 van de grootste merken in de supermarkt. Innovatie is onze kern.

Onze purpose is Creating a Taste of Home. Geleid door deze purpose, ontwikkelen we ons bedrijf voortdurend en maken we de weg vrij voor een duurzame toekomst. Met het Dr. Oetker Sustainability Charter verankeren we het thema duurzaamheid stevig in onze dagelijkse bedrijfsvoering. De Sustainability Charter bevat drie dimensies: Ons voedsel, Onze wereld en Ons bedrijf. Het omvat zowel concrete duurzaamheidsdoelen als verplichtingen waarmee wij als verantwoordelijke onderneming worden geconfronteerd.

De kracht van onze medewerkers, dáár geloven wij in. Met de inzet van onze medewerkers realiseren we een succesvol bedrijf met succesvolle producten. Wat we verder belangrijk vinden bij Dr. Oetker? Dat je de ruimte krijgt om jouw talenten in te zetten én te ontwikkelen op de juiste plek binnen ons bedrijf.",Food Production,51-200 employees,2022-04-04T10:17:41.748Z,False
4853,7188132,Schenkeveld,"Wij zijn Schenkeveld!
Wij werken naar een doel. Het vernieuwen, optimaliseren en perfectioneren van de tomatenteelt zien wij als een uitdaging, vandaag en in de toekomst. Door samen te werken en dagelijks bezig te zijn met groei willen we verder komen. We willen topsport bedrijven door doelen te stellen en ons elke dag uit te dagen om het net weer een stapje beter te doen. Met passie voor de tuinbouw en verantwoordelijkheid voor de omgeving.

Wij zijn Schenkeveld. Met al onze medewerkers telen we een gezond en lekker product. Alleen samen breng je vernieuwing, met onze partners gaan we voor vernieuwende doelen. 

Wij zijn Schenkeveld. Wat we doen, doen we goed. Met passie voor perfectie. Schenkeveld gaat elke dag de uitdaging aan om de tomatenteelt te vernieuwen, optimaliseren & perfectioneren. 

Ga jij ook deze uitdaging aan?
",Food Production,51-200 employees,2022-04-04T10:17:41.748Z,False
4854,1067045,Gipmans Planten,"Gipmans Planten in Venlo verzorgt sinds 1971 de opkweek van zo’n 135 soorten planten, jaarrond: vollegronds- en glasgroenten. Ruim 150 fte, waarvan de helft uitzendkracht, produceren op 40 hectare grote hoeveelheden homogeen plantmateriaal voor professionele tuinders en inkooporganisaties door heel Europa. 

De hoogste kwaliteit, continu. Dat vereist een innovatieve, high tech onderneming met goed opgeleide medewerkers. Aan kennis en ervaring geen gebrek. Gipmans Planten mag dan één van de grootste zijn in Nederland, we verliezen de details nooit uit het oog. Daarbij is duurzaamheid een van onze kernwaarden. Werken met aandacht voor de natuur, maar ook met oprechte aandacht voor elke relatie.

Kijk voor meer informatie op www.gipmans.nl.",Food Production,51-200 employees,2022-04-04T10:17:41.748Z,False
4855,3312394,Conveni B.V.,"Fresh thinking in convenience food

Fris, gedreven én innovatief 
Conveni heeft jarenlange ervaring in convenience food. Eerst als producent van bami- en nasisnacks (Welten Snacks). Later onder de vlag van Greencore en Qizini aangevuld met verse pizza’s, verse pastasauzen en verse maaltijden. Conveni mensen zijn frisse denkers, gedreven én innovatief. Sinds jaar en dag zijn we succesvol met de productie van convenience food onder zowel private label als eigen merk binnen retail, foodservice en business-to-business. Zowel in Nederland als de omringende landen. Wij zijn een enthousiaste organisatie waar u van op aan kunt, altijd en onder elke omstandigheid!

Missie
Als convenience-food-expert is het de missie van Conveni om eerlijke, authentieke en gezonde voedingsmiddelen te produceren die smaken alsof ze thuis zijn gemaakt. Wij bieden onze creaties aan als tailormade oplossingen voor onze retail, foodservice en business-to-business klanten. Wij zetten ons in voor een goed resultaat, iedere keer weer. En alleen als we er zeker van zijn dat we het beste resultaat hebben bereikt, hangen we er de naam Conveni aan – de C van Conveni als zegel van kwaliteit én versheid! 
* Eerlijke, authentieke gezonde gemaksvoeding
* Continuïteit en verwezenlijken van winstgevende groei
* Flexibele organisatie
* Afspraak is afspraak
* Respect
* Trots

Innovatief
Onze productontwikkelaars zijn dagelijks bezig met het uitwerken van nieuwe ideeën, zowel in individuele producten als in gehele concepten. Dit om een onderscheid te kunnen maken in de altijd veranderende voedingsindustrie. Voor de consument zijn wij steeds op zoek naar nieuwe, interessante en (h)eerlijke producten, waar we goed kijken naar mogelijk nieuwe processen, grondstoffen, recepturen en verpakkingen. Eerlijke producten omdat innovatie niet alleen draait om producten en consumenten maar ook om een verbeterende toekomst voor mens, dier en aarde.

Duurzaam
Bij Conveni nemen we het ecologische aspect nauw ter harte bij alles wat we doen. Van aankoop, over productie tot logistiek, bij elk bedrijfsproces trachten we verspilling tegen te gaan en afval tot een absoluut minimum te beperken. 
",Food Production,201-500 employees,2022-04-04T10:17:41.748Z,False
4856,2948628,IZICO,"IZICO is a unique and ambitious new company that was founded with one focus in mind: becoming your favorite snacking company. IZICO was launched early 2013. We are passionate about making high quality and innovative snacks, it's in our heritage as founders of the famous Dutch frikandel. As IZICO comprises the snacking business of the former Beckers Benelux and Favory Snacks, it holds great experience and commitment for making your favorite snacks. 


Our Brands 
IZICO makes some of the best-known snack brands in the Netherlands and Belgium. Beckers and Bicky are favorite snacking brands. IZICO is with the brands Beckers and Bicky one of the leading companies in foodservice. Besides our branded products, our private label products are sold in almost every European country. Our branded and private label products are sold in both foodservice and retail.",Food Production,201-500 employees,2022-04-04T10:17:41.748Z,False
4857,2234710,Vadain,Vadain biedt als gordijnleverancier totaaloplossingen voor woninginrichters in Nederland en Vlaanderen. We beheren het gehele proces vanaf het bepalen van de collecties tot aan de aflevering van het product. Het hoofdkantoor van Vadain is gevestigd in Genemuiden.,Textiles,201-500 employees,2022-04-04T10:17:41.748Z,False
4858,359776,Dokkumer Vlaggen Centrale,"Maak kennis met de mooie producten en verhalen van DVC. Bij de Dokkumer Vlaggen Centrale kun je terecht voor een breed assortiment opvallende promotionele producten voor buiten én binnen. Deze producten worden in eigen huis gemaakt volgens de hoogste kwaliteitsstandaard. Met twee belangrijke speerpunten: innovatie en duurzaamheid. Van de Enige Echte in Vlag & Doek mag je dus verwachten dat je doek wordt bedrukt met de nieuwste en beste technologieën. Hierdoor gaat deze langer mee en blijven de kleuren langer mooi. En nog mooier: alles wordt gemaakt door betrokken vakmensen met veel kennis van en liefde voor het vak. Zowel een product van topklasse als een tevreden klant zijn voor DVC het belangrijkste!

Meer informatie? Kijk op www.dvc.nl, check onze socials, stuur een mail naar sales@dvc.nl of bel 0519 228 228. We helpen je graag verder! 
",Textiles,51-200 employees,2022-04-04T10:17:41.748Z,False
4859,15179263,Jomo Fashion,,Textiles,51-200 employees,2022-04-04T10:17:41.748Z,False
4860,5191180,Textiel Services Rijnmond,"Textiel Services Rijnmond B.V. is the one-stop shop who has a strength in washing, delivering, renting, and maintaining workwear, horse blankets, personal protection equipment, mats and hygienic equipment. 

Our experience teaches us that next to the price, primarily professionality, flexibility, creativity and living up to the word is the basis for a longterm relationship. Many companies have already discovered that this is out strength. 

We operate throughout the Netherlands and even just over the borders in Belgium and Germany. Next to that we are  ISO 9001:2008 certifieed and we have a longterm experience in renting out, selling and maintaining workwear and PPE's.  From Refinery to laboratory, from car mechanic to electrician and from coverall to uniform, we can take care of it.  

All clothes are taken careof in the right way. We would love to show you our service and help you and your workstaff with safe, good quality and clean clothes. 

Do you choose for a relationship woth Textiel Services Rijnmond B.V.? Then you choose for a environmentally friendly way of cleaning your clothes. With our Sensene machine we can wash every piece of cloth environmentally friendly.  ",Textiles,51-200 employees,2022-04-04T10:17:41.748Z,False
4861,1562334,No Excess,"No Excess is a Dutch company, established in beautiful Amsterdam, with both a national and international focus. Nevertheless, the company’s approach will always remain “Dutch”: down-to-earth and uncomplicated. 

Collections are designed for today's men who appreciate quality and stylish details. No Excess closes the gap between exclusive high fashion and casual men’s clothing. 

Today’s men want to look good and feel good in clothes in which they can move comfortably. That is why high-quality stretch materials feature highly in our products. 

The result is a long-lasting, perfect fit. No Excess is easy to wear, modern and comfortable.",Apparel & Fashion,51-200 employees,2022-04-04T10:17:41.748Z,True
4862,17957765,Fashion for Good,"Fashion for Good is the global initiative that’s here to make all fashion good.

By sparking and scaling innovation, by offering practical action in the form of support, funding and roadmaps, and by fostering sector-wide collaboration rather than competition, we enable the daring invention and widespread adoption of good fashion practice.

With an Innovation Hub in Amsterdam that supports a global network of change makers, we are reimagining how fashion is designed, made, worn and reused for the good of people and the planet.",Apparel & Fashion,11-50 employees,2022-04-20T16:29:41.380Z,True
4863,10310414,Iris van Herpen,"Iris van Herpen stands for a reciprocity between craftsmanship and innovation in technique and materials. She creates a modern view on Haute  Couture that combines fine handwork techniques with digital technology .Van Herpen forces fashion to the extreme contradiction between beauty and regeneration. It is her unique way to reevaluate reality and so to express and underline individuality.

The essence of van Herpen is expressing the character  and emotions of a woman and to extend the shape of the feminine body in detail. She mixes craftsmanship- using old and forgotten techniques- with innovation and materials inspired on the world to come.

“For me fashion is an expression of art that is very close related to me and to my body.
I see it as my expression of identity combined with desire, moods and cultural setting.

In all my work I try to make clear that fashion is an artistic expression, showing and wearing art, and not just a functional and devoid of content or commercial tool. With my work I intend to show that fashion can certainly have an added value to the world,  that it can be timeless and that its consumption can be less important then its beginning. Wearing clothing creates an exciting and imperative form of self-expression. 'Form follows function'​ is not a slogan with which I concur. On the contrary, I find that forms complement and change the body and thus the emotion. Movement, so essential to and in the body, is just as important in my work. By bringing form, structure and  materials together in a new manner, I try to suggest and realize optimal tension and movement.”

Iris her designs require every time an unique treatment of material or even the creation of complete new materials. For this reason, Van Herpen prefers interdisciplinary research
and often collaborates with other artists or scientists.",Apparel & Fashion,11-50 employees,2022-04-20T16:29:41.381Z,True
4864,3073028,Dopper,"Choose Dopper. Our oceans will thank you.  

At Dopper we’re on a mission. Empowering people to choose reusable over single-use water bottles, to protect our world’s water sources.  

Because, crystal clear water. That’s what we all want right? Bad news, single-use plastic doesn’t care. Every minute a truckload of plastic waste enters our oceans. And in that same minute 1 million single-use plastic bottles are purchased.  

Coincidence? We don’t think so. We decided to take action by creating a reusable water bottle that is putting single-use ones out of business.  

Are you ready to start making Impact with a capital I? Each Dopper sold contributes to our mission. From raising awareness and helping us educate others, to kick-starting clean drinking water projects in Nepal.  

Good Karma? You bet.  

Join our movement of changemakers. Find out more on www.dopper.com.",Consumer Goods,11-50 employees,2022-04-20T16:29:41.381Z,True
4865,2711168,Samsung Electronics Benelux,Samsung Electronics inspireert mensen en creëert de toekomst met vernieuwende ideeën en technologieën. Dat doen we met innovatieve en betrouwbare producten die het leven eenvoudiger maken.,Consumer Electronics,201-500 employees,2022-04-20T16:29:41.381Z,True
4866,589283,VanMoof,"We’re obsessed with cities. So are our bikes. Truly city-proof, they shrink long commutes, defend themselves against thieves, and amplify your pedal power, leaving you feeling like a straight-up superhero. 

We ride outside the box. Our integrated theft defence systems are kicking bike-thieves out of business and our flagship bikes have shattered all stereotypes of how an e-bike should look, feel, and ride.

We were born in Amsterdam, but now VanMoof riders zip their way through Berlin, London, Paris, San Francisco, Seattle, Taipei, Tokyo, and an exploding number of cities around the world. Maybe you've spotted them? They're the ones getting from A-to-B a little faster, happier, and smarter.

We believe everyone has a superpower. Maybe even more than one (sorry, riding with no hands doesn’t count). Our vision? A company full of people striving to be the absolute best at what they do. It’s not about being a know-it-all – it’s about being an expert.

Want to ride the future with us? Check out our careers page and join us in our mission to get the next billion bums on bicycles.",Consumer Electronics,501-1000 employees,2022-04-20T16:29:41.381Z,True
4867,10009049,CLUSE,"Our story is about people who find beauty in simplicity. Simple is not about being plain. It is about being grounded, sophisticated and true to oneself. Away from distractions and focused on the things that are truly important in life. With this mindset we are committed to creating timepieces that represent elegance and minimalism.

Timepieces that aspire to be part of people who are conscious about their style. A CLUSE watch brings the best out of your look and completes your outfit. CLUSE is there not only to indicate time, but to define your best moments and captivate attention in all simplicity.",Apparel & Fashion,51-200 employees,2022-04-20T16:29:41.381Z,True
4868,1742015,KARL LAGERFELD,"ABOUT US

The house of KARL LAGERFELD shares the iconic vision and design aesthetic of its founder, Karl Lagerfeld, fused with a contemporary, forward-looking spirit. The brand celebrates his colossal legacy and breathes his passion, intuition and inexhaustible creativity into the core of its DNA.

The signature KARL LAGERFELD aesthetic combines Parisian classics with a rock-chic attitude and tailored silhouettes. Its portfolio of accessible, aspirational collections includes ready-to-wear for women, men and kids, plus bags, small leather goods, eyewear, footwear, perfumes and candles.

Driven by consumer engagement, KARL LAGERFELD’s immersive retail experience includes more than 200 monobrand stores worldwide, with key locations in Paris, London, Munich, Moscow, Dubai and Shanghai. The brand further connects with consumers through a premium wholesale distribution network in Europe, the Middle East and Asia. The global flagship store on KARL.COM reaches 96 countries. ",Apparel & Fashion,51-200 employees,2022-04-20T16:29:41.381Z,True
4869,2554898,Fairphone,"Fairphone is a social enterprise that is building a movement for fairer electronics. By making a phone, we’re opening up the supply chain and creating new relationships between people and their products.

We’re making a positive impact across the value chain in mining, design, manufacturing and life cycle, while expanding the market for products that put ethical values first. Together with our community, we’re changing the way products are made.",Consumer Electronics,51-200 employees,2022-04-20T16:29:41.381Z,True
4870,76276,Nikon Europe,"Who we are:

Grounded in the latest opto-electronics and precision technologies, our products and solutions help build a better society. Get to know the real Nikon.

We do so much more than manufacture cameras and binoculars. Our technology can be found in the equipment used to manufacture semiconductors essential to PCs and smartphones, as well as devices that detect faults in electronic equipment. Nikon’s technology is the cornerstone of everyday life.

Our businesses at the European Headquarters:

Corporate functions:
Nikon Business Support Europe is supporting not only the healthcare and imaging business in the Netherlands, but also other business across Europe in six corporate functions;  Finance, Human Resources, Legal, IT, Internal Audit and CSR. 

Imaging business:
Thanks to advances in digital technology, the camera has evolved into an everyday device anybody can use to easily take high-quality pictures. For professional photographers, digital camera technologies have yielded remarkably advances functions and performance that can significantly intensify creativity and expression. Nikon camera production acumen and technologies, both supported by our long history, will continue to expand imaging possibilities. 

Healthcare business:
Microscopes and measuring instruments from our healthcare business are contributing to fields ranging from bioscience research to industrial sectors such as components for electronics, automobiles and aircraft.  As a market leader in optical instrumentation and the only microscope company to manufacture its own glass, ensuring the very finest quality assurance throughout production. With more than 100 year’s expertise in the field, Nikon’s microscope range is at the leading edge of technological development and continues to help scientists around the world in undertaking ground-breaking research.

",Consumer Electronics,51-200 employees,2022-04-20T16:29:41.381Z,True
4871,9483140,Gisou by Negin Mirsalehi,"Honey Infused Haircare and natural beauty from the Mirsalehi Bee Garden

Gisou by Negin Mirsalehi is born out of a passion for bees, haircare and natural beauty. Based on a six-generation beekeeping heritage, Gisou is made with the finest, sustainably sourced ingredients to enhance your natural beauty.

Gisou haircare is infused with the power of honey to nourish, hydrate, and strengthen to maintain and improve the health of your hair and scalp for soft, smooth, and shiny locks.

Gisou complexion is inspired by the transformative beauty benefits of the rich botanical sources in the Mirsalehi Bee Garden, where our founder Negin, and her father, continue the 6-generation family tradition of beekeeping.

The Mirsalehi Honey Bees are at the core of who we are and what we do, and we’re committed to a cruelty-free production method.

",Cosmetics,51-200 employees,2022-04-20T16:29:41.381Z,True
4872,1159249,Paula's Choice Skincare Europe,"We are Paula’s Choice Skincare, a global skincare company founded in the US (Seattle) in 1995. Paula’s Choice is an ambitious fast-growing brand with an inspiring mission: we uncover the truth about skincare and deliver smart, safe products based on scientific research, without gimmicks and misleading claims. 

Our European headquarters are located in the Netherlands (Amersfoort) where around 75 people are currently based. We market our skincare via different business models, mainly online direct-to-consumer via our own websites, marketplaces (Amazon), e-tail and selected retail partners, including Galeries Lafayette, Space NK, Selfridges, Breuninger & De Bijenkorf. 
We are a fast-growing scale-up with a young employer base and a high-energy culture. We work in an agile environment and thrive on change. We are very proud to continuously show high double-digit growth.

Paula’s Choice is committed to diversity! Our customers come from all walks of life and so do we. We hire great people from a wide variety of backgrounds, not just because it’s the right thing to do, but because it makes our company stronger. 
",Cosmetics,51-200 employees,2022-04-20T16:29:41.381Z,True
4873,1316690,VIKTOR&ROLF,"Viktor&Rolf is the avant-garde luxury fashion house founded in 1993 by Dutch designers Viktor Horsting and Rolf Snoeren after their graduation from the Arnhem Academy of Art and Design.

Widely recognized and respected for its provocative haute couture and conceptual glamour, the house of Viktor&Rolf aspires to create spectacular beauty and unexpected elegance through an unconventional approach to fashion.

Staging signature collections for over twenty years during Paris Fashion Week – ever since the first haute couture collection in Spring/Summer 1998 – Viktor&Rolf creations evoke a provocative spirit infused with surreal contrasts.

Viktor&Rolf’s luxury products include an addictive catalogue of fragrances featuring worldwide bestsellers: Flowerbomb, Spicebomb and Bonbon, which are an integral part of the Viktor&Rolf fashion universe. The fragrances, along with Viktor&Rolf Vision complement the brand’s offering and are made possible by exclusive partnerships and innovative collaborations with leading companies, and the art world.",Luxury Goods & Jewelry,51-200 employees,2022-04-20T16:29:41.381Z,True
4874,10220569,ZDHC Roadmap to Zero Programme,"The ZDHC Foundation oversees implementation of the Roadmap to Zero Programme and is a global multi-stakeholder initiative of more than 160 contributors within the fashion and footwear industry. The vision is widespread implementation of sustainable chemistry, driving innovations and best practices to protect consumers, workers and the environment. ZDHC uses collaborative engagement to drive a holistic, industry focussed and practical approach to sustainable chemical management. ZDHC guidelines, platforms and solutions drive large-scale industry wide implementation that advances the industry as a whole towards the zero discharge of hazardous chemicals. Find more information about ZDHC at www.roadmaptozero.com. Follow us on LinkedIn, on Facebook and on Twitter.",Apparel & Fashion,11-50 employees,2022-04-20T16:29:41.381Z,False
4875,18555383,The Fabricant,A decentralized digital fashion house building the wardrobe of the metaverse via our co-creation platform The Fabricant Studio.,Apparel & Fashion,11-50 employees,2022-04-20T16:29:41.381Z,False
4876,2046671,Sans,"Sans-online.nl Casual Merkkleding voor Hem & Haar! 
Topmerken als Only - Vero Moda - Esprit - Vila - PME legend - Jack & Jones.

Sans kleding Rijssen
Midden in het centrum van Rijssen vindt u een kledingwinkel van 1200m². Verdeeld over 6 etages is zowel voor man als vrouw genoeg te vinden voor elke gelegenheid.",Apparel & Fashion,51-200 employees,2022-04-20T16:29:41.381Z,False
4877,77189,Remeha,"Remeha, the comfort innovators

Remeha ontwikkelt al sinds 1935 voortdurend innovatieve en energiezuinige producten voor warmte en warm water, zowel voor woningen als utiliteit. Ons productassortiment omvat cv-ketels, (zonne)boilers, thermostaten, warmtepompen en aanverwante techniek. Met onze innovaties streven wij ernaar te anticiperen op de wensen en behoeften van onze klanten, nu en in de toekomst. 

Remeha is een Nederlandse onderneming, gevestigd in Apeldoorn en één van de grote merken van BDR Thermea, een internationaal toonaangevende producten en distributeur van innovatieve verwarmingssystemen, warmwatersystemen en aanverwante diensten. BDR Thermea is leider in Europa en heeft wereldwijd vestigingen in ruim 70 landen.",Consumer Goods,201-500 employees,2022-04-20T16:29:41.381Z,False
4878,878177,Keune Haircosmetics,"Keune Haircosmetics is The Netherlands'​ largest manufacturer of professional hair products. Founded in 1922 by Jan Keune, one of the progenitors of the modern perm treatment, the company has expanded into the multinational it is today. Keune's international headquarters, laboratories and factories are situated in Soest, where all products are devised, developed and produced before they are shipped off to more than 80 different countries.

But no matter how much the company grows, we'll never forget our roots and our mission - helping salon professionals bring our their clients best version of themselves.",Cosmetics,51-200 employees,2022-04-20T16:29:41.381Z,False
